filename,width,height,class,xmin,ymin,xmax,ymax
Screenshot from R0010025_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2553,982,2579,991
Screenshot from R0010025_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2657,964,2673,982
Screenshot from R0010025_st.MP4 - 1.jpg,3840,1920,researcher,2807,935,2849,1018
Screenshot from R0010025_st.MP4 - 1.jpg,3840,1920,researcher,2870,930,2908,1011
Screenshot from R0010025_st.MP4 - 1.jpg,3840,1920,researcher,3363,945,3412,1028
Screenshot from R0010018_st.MP4.jpg,3840,1920,juvenile_penguin,13,1021,53,1096
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_toboggan_penguin,463,1005,532,1038
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_standing_penguin,331,968,359,1020
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_standing_penguin,655,987,701,1098
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_toboggan_penguin,623,1034,719,1079
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_toboggan_penguin,683,1004,744,1044
Screenshot from R0010018_st.MP4.jpg,3840,1920,researcher,670,873,1054,1448
Screenshot from R0010018_st.MP4.jpg,3840,1920,researcher,854,768,1872,1712
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1611,992,1655,1009
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1702,998,1766,1032
Screenshot from R0010018_st.MP4.jpg,3840,1920,researcher,2537,768,3107,1593
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_standing_penguin,3496,991,3572,1139
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_standing_penguin,3538,1016,3630,1196
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_standing_penguin,3586,991,3659,1142
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_standing_penguin,3671,977,3724,1157
Screenshot from R0010018_st.MP4.jpg,3840,1920,adult_standing_penguin,3705,996,3781,1168
Screenshot from R0010048_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,385,957,403,994
Screenshot from R0010048_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,3066,948,3111,969
Screenshot from R0010048_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,3440,944,3494,969
Screenshot from R0010048_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,3532,926,3558,962
Screenshot from R0010048_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,3747,904,3782,969
Screenshot from R0010048_st.MP4 - 4.jpg,3840,1920,researcher,2251,215,3180,1788
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,researcher,1,691,439,1546
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,1240,876,1308,1003
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,1310,855,1399,1051
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,1417,849,1512,1052
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,1529,864,1611,1039
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,1508,866,1570,999
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,1872,817,2056,1209
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,2018,864,2069,1070
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,researcher,3203,961,3250,1041
Screenshot from R0010028_st.MP4 - 8.jpg,3840,1920,researcher,2836,698,3839,1613
R0010003_st_Moment(4).jpg,3840,1920,researcher,3316,923,3397,1023
R0010003_st_Moment(4).jpg,3840,1920,researcher,3638,900,3683,1008
R0010003_st_Moment(4).jpg,3840,1920,researcher,3678,905,3717,1010
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1766,988,1819,1093
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1734,984,1785,1078
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1605,986,1664,1098
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1550,992,1614,1101
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1690,1004,1751,1094
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1482,979,1528,1072
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1417,980,1459,1082
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1193,974,1225,1029
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1272,962,1303,1021
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1309,984,1345,1055
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,1355,974,1394,1046
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,997,972,1026,1024
R0010003_st_Moment(4).jpg,3840,1920,juvenile_penguin,904,998,920,1022
R0010003_st_Moment(4).jpg,3840,1920,adult_standing_penguin,930,966,962,1024
R0010003_st_Moment(4).jpg,3840,1920,adult_toboggan_penguin,2110,981,2146,999
R0010003_st_Moment(16).jpg,3840,1920,researcher,487,956,533,1008
R0010003_st_Moment(16).jpg,3840,1920,researcher,553,908,588,999
R0010003_st_Moment(16).jpg,3840,1920,researcher,584,915,615,995
R0010003_st_Moment(16).jpg,3840,1920,adult_standing_penguin,1688,970,1720,1036
R0010003_st_Moment(16).jpg,3840,1920,adult_standing_penguin,1745,969,1784,1047
R0010003_st_Moment(16).jpg,3840,1920,adult_standing_penguin,1817,977,1859,1043
R0010003_st_Moment(16).jpg,3840,1920,adult_standing_penguin,2093,978,2157,1093
R0010003_st_Moment(16).jpg,3840,1920,adult_standing_penguin,1990,977,2036,1053
R0010003_st_Moment(16).jpg,3840,1920,adult_standing_penguin,1906,979,1962,1066
R0010003_st_Moment(16).jpg,3840,1920,adult_standing_penguin,2314,983,2366,1076
R0010003_st_Moment(16).jpg,3840,1920,adult_standing_penguin,2470,978,2541,1083
Screenshot from R0010032_st.MP4.jpg,3840,1920,researcher,372,204,1596,1899
Screenshot from R0010032_st.MP4.jpg,3840,1920,adult_standing_penguin,65,999,144,1123
Screenshot from R0010032_st.MP4.jpg,3840,1920,adult_standing_penguin,287,992,343,1098
Screenshot from R0010032_st.MP4.jpg,3840,1920,adult_toboggan_penguin,239,985,281,1010
Screenshot from R0010032_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1773,993,1796,1005
Screenshot from R0010032_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2095,985,2126,998
Screenshot from R0010032_st.MP4.jpg,3840,1920,adult_standing_penguin,2407,1018,2488,1160
Screenshot from R0010032_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2574,1049,2673,1099
Screenshot from R0010032_st.MP4.jpg,3840,1920,researcher,3445,974,3718,1337
Screenshot from R0010032_st.MP4.jpg,3840,1920,adult_toboggan_penguin,3300,984,3334,994
Screenshot from R0010027_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,225,979,259,997
Screenshot from R0010027_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,702,964,716,985
Screenshot from R0010027_st.MP4 - 1.jpg,3840,1920,researcher,771,939,790,985
Screenshot from R0010027_st.MP4 - 1.jpg,3840,1920,researcher,793,931,812,987
Screenshot from R0010027_st.MP4 - 1.jpg,3840,1920,researcher,1686,620,2476,1494
Screenshot from R0010027_st.MP4 - 1.jpg,3840,1920,researcher,3072,941,3322,1121
Screenshot from R0010027_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3462,954,3530,1036
Screenshot from R0010027_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3560,950,3611,1046
Screenshot from R0010027_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3239,970,3261,988
Screenshot from R0010043_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1708,981,1734,1041
Screenshot from R0010043_st.MP4 - 2.jpg,3840,1920,researcher,2280,898,2335,1011
Screenshot from R0010043_st.MP4 - 2.jpg,3840,1920,researcher,2368,847,2432,1051
Screenshot from R0010043_st.MP4 - 2.jpg,3840,1920,researcher,2486,889,2530,1009
Screenshot from R0010043_st.MP4 - 2.jpg,3840,1920,researcher,46,51,1554,1654
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,researcher,1,614,621,1502
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,researcher,1018,958,1035,997
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1259,991,1286,1034
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1474,983,1492,1026
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1531,985,1550,1020
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1566,986,1587,1019
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1616,1003,1630,1024
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1690,1017,1719,1037
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1880,998,1906,1016
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1956,1000,1982,1019
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2149,974,2175,1010
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2389,974,2409,1005
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2567,964,2587,1000
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2795,956,2810,985
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2822,954,2845,978
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,researcher,2921,934,2936,975
Screenshot from R0010021_st.MP4 - 2.jpg,3840,1920,researcher,2942,930,2961,974
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,researcher,1,220,772,1772
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,researcher,2396,959,2443,1072
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,researcher,2569,954,2619,1054
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,researcher,3390,215,3840,1738
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1561,1047,1616,1067
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,1754,1035,1767,1064
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1772,1026,1788,1063
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1935,1056,1987,1079
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2028,1051,2061,1072
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2165,1050,2211,1070
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,researcher,2253,993,2275,1043
Screenshot from R0010041_st.MP4 - 1.jpg,3840,1920,juvenile_penguin,1298,994,1317,1023
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,researcher,977,194,3069,1920
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1,962,64,1105
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,researcher,859,794,1060,1279
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1201,1042,1269,1080
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,819,980,846,1002
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2689,999,2745,1101
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2681,997,2791,1149
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2795,981,2836,1033
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2869,997,2942,1135
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3058,965,3162,1144
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3207,967,3305,1155
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2734,973,2756,1004
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3481,918,3510,932
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3506,954,3562,975
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3559,937,3620,1058
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3588,952,3627,976
Screenshot from R0010033_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3155,942,3183,957
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,researcher,685,607,1980,1920
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,305,947,346,1034
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,338,948,387,1031
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1467,936,1512,1006
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1630,892,1771,1058
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1708,888,1756,1039
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1746,879,1808,1051
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1855,908,1942,1066
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1899,890,1962,1042
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2000,889,2039,1025
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2026,888,2085,1028
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2016,910,2113,1068
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2117,904,2171,1024
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2197,917,2241,1003
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2334,903,2417,1059
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2417,942,2464,990
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2878,923,2985,1099
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2977,919,3026,1025
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,3016,923,3104,1068
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,3207,941,3254,1041
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,3263,942,3306,1019
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,3506,975,3541,1002
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,3640,977,3652,1008
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,researcher,3649,946,3671,1002
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,3555,988,3582,1000
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,3609,991,3634,1008
Screenshot from R0010037_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,3582,984,3607,1008
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,researcher,1,425,151,1704
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,researcher,3159,394,3840,1686
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,juvenile_penguin,1576,975,1596,1012
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_standing_penguin,1590,961,1612,1003
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_standing_penguin,1764,1029,1844,1169
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_toboggan_penguin,1875,975,1911,996
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_toboggan_penguin,1952,979,2000,1001
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_toboggan_penguin,2104,979,2126,995
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_toboggan_penguin,2144,980,2175,995
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_toboggan_penguin,2184,980,2209,1001
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_toboggan_penguin,2252,991,2293,1011
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_toboggan_penguin,2758,983,2789,1001
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_toboggan_penguin,3007,999,3034,1019
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_standing_penguin,3000,979,3015,1002
Screenshot from R0010045_st.MP4 - 9.jpg,3840,1920,adult_standing_penguin,3077,1059,3156,1157
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,researcher,1,288,748,1722
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1609,981,1627,1022
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1626,982,1643,1025
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1638,983,1658,1020
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1833,1042,1906,1167
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1892,1034,1978,1150
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1969,1048,2005,1087
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1987,1061,2048,1098
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1997,1039,2036,1061
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1997,1027,2022,1039
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2042,1079,2140,1121
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2052,1054,2112,1078
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2067,1062,2130,1083
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2172,1061,2238,1099
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2240,1057,2297,1091
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2442,1029,2464,1049
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2287,1014,2304,1047
Screenshot from R0010030_st.MP4 - 4.jpg,3840,1920,researcher,3590,280,3840,1667
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,researcher,3522,470,3840,1701
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1283,1045,1339,1074
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1343,1075,1414,1106
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1425,1061,1465,1083
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,juvenile_penguin,1523,1050,1539,1079
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1725,1049,1744,1082
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1834,1078,1863,1087
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1964,1079,1995,1095
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,researcher,2633,981,2692,1067
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,researcher,2779,859,2954,1201
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,researcher,2936,891,3038,1119
Screenshot from R0010040_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,3259,932,3273,961
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,10,996,74,1105
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,112,971,166,1103
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,researcher,666,844,1062,1425
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,researcher,873,711,1905,1632
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,researcher,2475,777,3112,1592
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2835,950,2895,1040
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,3467,999,3573,1233
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,3568,972,3632,1185
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,3684,987,3744,1125
Screenshot from R0010018_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,3748,988,3786,1065
Screenshot from R0010033_st.MP4.jpg,3840,1920,researcher,440,320,1704,1920
Screenshot from R0010033_st.MP4.jpg,3840,1920,researcher,304,833,504,1301
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_toboggan_penguin,268,1020,323,1053
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_standing_penguin,2104,1009,2159,1107
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_standing_penguin,2130,1035,2210,1169
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_standing_penguin,2220,988,2246,1040
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1596,1046,1633,1060
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_standing_penguin,2278,1020,2360,1157
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_standing_penguin,2494,991,2584,1174
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_standing_penguin,2642,1003,2745,1183
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_standing_penguin,2155,970,2181,1007
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2576,943,2609,962
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2917,924,2949,937
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2949,960,3004,986
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_toboggan_penguin,3261,945,3308,970
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_standing_penguin,3009,959,3073,1077
Screenshot from R0010033_st.MP4.jpg,3840,1920,adult_standing_penguin,3290,985,3362,1124
Screenshot from R0010028_st.MP4 - 7.jpg,3840,1920,researcher,1,717,511,1767
Screenshot from R0010028_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,1501,885,1573,1018
Screenshot from R0010028_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,1582,868,1613,1009
